id_source,id_target
634,32
817,12
817,69
817,69
119,21
537,3
537,4
537,4
537,5
537,5
537,5
537,5
537,31
537,31
537,31
537,31
537,31
537,31
537,31
537,31
537,21
537,21
537,21
537,21
537,21
537,21
537,21
537,21
537,21
537,21
537,21
537,21
537,21
537,21
537,21
537,21
537,34
537,34
537,34
537,34
537,34
537,34
537,34
537,34
537,34
537,34
537,34
537,34
537,34
537,34
537,34
537,34
537,34
537,34
537,34
537,34
537,34
537,34
537,34
537,34
537,34
537,34
537,34
537,34
537,34
537,34
537,34
537,34
537,51
537,51
537,51
537,51
537,51
537,51
537,51
537,51
537,51
537,51
537,51
537,51
537,51
537,51
537,51
537,51
537,51
537,51
537,51
537,51
537,51
537,51
537,51
537,51
537,51
537,51
537,51
537,51
537,51
537,51
537,51
537,51
537,51
537,51
537,51
537,51
537,51
537,51
537,51
537,51
537,51
537,51
537,51
537,51
537,51
537,51
537,51
537,51
537,51
537,51
537,51
537,51
537,51
537,51
537,51
537,51
537,51
537,51
537,51
537,51
537,51
537,51
537,51
537,51
929,21
600,23
600,50
600,50
600,52
600,52
600,52
600,52
115,31
115,21
115,21
115,50
115,50
115,50
115,50
115,52
115,52
115,52
115,52
115,52
115,52
115,52
115,52
402,16
402,50
402,50
402,52
402,52
402,52
402,52
555,39
555,44
555,44
555,65
555,65
555,65
555,65
555,38
555,38
555,38
555,38
555,38
555,38
555,38
555,38
114,21
176,23
176,50
176,50
176,52
176,52
176,52
176,52
685,23
685,44
685,44
685,50
685,50
685,50
685,50
685,52
685,52
685,52
685,52
685,52
685,52
685,52
685,52
480,50
480,52
480,52
80,21
982,21
773,46
777,23
777,50
777,50
777,52
777,52
777,52
777,52
451,31
451,21
451,21
451,34
451,34
451,34
451,34
451,50
451,50
451,50
451,50
451,50
451,50
451,50
451,50
451,52
451,52
451,52
451,52
451,52
451,52
451,52
451,52
451,52
451,52
451,52
451,52
451,52
451,52
451,52
451,52
451,70
451,70
451,70
451,70
451,70
451,70
451,70
451,70
451,70
451,70
451,70
451,70
451,70
451,70
451,70
451,70
451,70
451,70
451,70
451,70
451,70
451,70
451,70
451,70
451,70
451,70
451,70
451,70
451,70
451,70
451,70
451,70
872,23
872,50
872,50
872,52
872,52
872,52
872,52
205,45
859,23
859,50
859,50
859,52
859,52
859,52
859,52
497,23
497,44
497,44
497,50
497,50
497,50
497,50
497,52
497,52
497,52
497,52
497,52
497,52
497,52
497,52
389,21
529,41
529,42
529,42
529,43
529,43
529,43
529,43
529,50
529,50
529,50
529,50
529,50
529,50
529,50
529,50
529,52
529,52
529,52
529,52
529,52
529,52
529,52
529,52
529,52
529,52
529,52
529,52
529,52
529,52
529,52
529,52
419,23
419,50
419,50
419,52
419,52
419,52
419,52
630,22
630,23
630,23
630,50
630,50
630,50
630,50
630,52
630,52
630,52
630,52
630,52
630,52
630,52
630,52
378,21
396,21
913,50
913,52
913,52
325,36
325,39
325,39
325,36
325,36
325,36
325,36
325,54
325,54
325,54
325,54
325,54
325,54
325,54
325,54
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,38
325,38
325,38
325,38
325,38
325,38
325,38
325,38
325,38
325,38
325,38
325,38
325,38
325,38
325,38
325,38
325,38
325,38
325,38
325,38
325,38
325,38
325,38
325,38
325,38
325,38
325,38
325,38
325,38
325,38
325,38
325,38
325,38
325,38
325,38
325,38
325,38
325,38
325,38
325,38
325,38
325,38
325,38
325,38
325,38
325,38
325,38
325,38
325,38
325,38
325,38
325,38
325,38
325,38
325,38
325,38
325,38
325,38
325,38
325,38
325,38
325,38
325,38
325,38
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,65
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
325,53
469,3
469,4
469,4
469,5
469,5
469,5
469,5
469,34
469,34
469,34
469,34
469,34
469,34
469,34
469,34
469,35
469,35
469,35
469,35
469,35
469,35
469,35
469,35
469,35
469,35
469,35
469,35
469,35
469,35
469,35
469,35
469,51
469,51
469,51
469,51
469,51
469,51
469,51
469,51
469,51
469,51
469,51
469,51
469,51
469,51
469,51
469,51
469,51
469,51
469,51
469,51
469,51
469,51
469,51
469,51
469,51
469,51
469,51
469,51
469,51
469,51
469,51
469,51
358,31
358,21
358,21
935,23
935,50
935,50
935,52
935,52
935,52
935,52
862,31
862,21
862,21
862,33
862,33
862,33
862,33
862,33
862,33
862,33
862,33
862,33
862,33
862,33
862,33
862,9
862,9
862,9
862,9
862,9
862,9
862,9
862,9
862,9
862,9
862,9
862,9
862,9
862,9
862,9
862,9
619,21
416,23
416,32
416,32
416,50
416,50
416,50
416,50
416,52
416,52
416,52
416,52
416,52
416,52
416,52
416,52
416,65
416,65
416,65
416,65
416,65
416,65
416,65
416,65
416,65
416,65
416,65
416,65
416,65
416,65
416,65
416,65
932,54
932,65
932,65
932,65
932,65
932,65
932,65
932,53
932,53
932,53
932,53
932,53
932,53
932,53
932,53
323,23
323,32
323,32
323,50
323,50
323,50
323,50
323,52
323,52
323,52
323,52
323,52
323,52
323,52
323,52
384,3
384,4
384,4
384,5
384,5
384,5
384,5
384,32
384,32
384,32
384,32
384,32
384,32
384,32
384,32
384,34
384,34
384,34
384,34
384,34
384,34
384,34
384,34
384,34
384,34
384,34
384,34
384,34
384,34
384,34
384,34
384,41
384,41
384,41
384,41
384,41
384,41
384,41
384,41
384,41
384,41
384,41
384,41
384,41
384,41
384,41
384,41
384,41
384,41
384,41
384,41
384,41
384,41
384,41
384,41
384,41
384,41
384,41
384,41
384,41
384,41
384,41
384,41
384,42
384,42
384,42
384,42
384,42
384,42
384,42
384,42
384,42
384,42
384,42
384,42
384,42
384,42
384,42
384,42
384,42
384,42
384,42
384,42
384,42
384,42
384,42
384,42
384,42
384,42
384,42
384,42
384,42
384,42
384,42
384,42
384,42
384,42
384,42
384,42
384,42
384,42
384,42
384,42
384,42
384,42
384,42
384,42
384,42
384,42
384,42
384,42
384,42
384,42
384,42
384,42
384,42
384,42
384,42
384,42
384,42
384,42
384,42
384,42
384,42
384,42
384,42
384,42
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,43
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,51
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
384,52
408,21
408,32
408,32
13,31
13,21
13,21
13,50
13,50
13,50
13,50
13,52
13,52
13,52
13,52
13,52
13,52
13,52
13,52
618,21
572,39
572,65
572,65
572,38
572,38
572,38
572,38
877,23
877,50
877,50
877,52
877,52
877,52
877,52
805,31
805,21
805,21
505,16
505,23
505,23
505,50
505,50
505,50
505,50
505,52
505,52
505,52
505,52
505,52
505,52
505,52
505,52
166,46
984,50
984,52
984,52
745,39
745,65
745,65
745,38
745,38
745,38
745,38
