id_source,id_target
0,7
27,4
37,5
71,4
101,4
116,4
170,5
180,0
191,5
243,5
245,5
272,7
293,6
320,4
341,4
371,5
401,5
406,5
409,6
415,6
422,7
426,4
430,3
436,3
460,5
462,6
465,4
497,3
505,4
514,4
558,4
560,6
562,5
600,5
611,4
632,5
707,4
715,4
731,7
761,5
773,4
798,4
800,5
803,4
809,5
834,4
868,6
883,4
886,5
907,4
913,4
929,1
932,4
939,2
944,6
949,4
969,5
994,5
430,4
436,5
834,7
883,7
913,7
